id,latitude,longitude,cluster
10602042,39.9464309,32.597401,326
10602044,39.9632378,32.5751106,73
10602049,39.9920792,32.5615452,144
10602050,39.9456522,32.6565004,16
10602051,39.9495379,32.589022,163
10602052,39.957522,32.598179,331
10602054,39.9518937,32.5862929,277
10602055,39.9418002,32.645686,101
10602056,39.9462929,32.6646098,22
10602057,39.9446477,32.6634742,22
10602060,39.94460060000001,32.5853469,226
10602066,39.9532674,32.5980683,63
10602067,39.942714,32.5716775,96
10602070,39.951969,32.610368,146
10602073,39.956285,32.569713,168
10602077,39.9689425,32.5858998,48
10602078,39.9558411,32.59445170000001,70
10602080,39.965899,32.595536,71
10602081,39.9796314,32.7558631,107
10602084,39.9850026,32.5624696,252
10602085,40.0176914,32.533068,34
10602089,39.9539203,32.5788842,132
10602090,39.9948286,32.5649134,2
10602092,39.951301,32.5737499,165
10602093,39.947058,32.6206938,88
10602095,39.9761089,32.8060389,172
10602096,39.9829295,32.5777888,85
10602097,40.0125955,32.5138379,5
10602101,39.990576,32.560469,144
10602104,40.0045859,32.5090265,184
10602107,39.9545115,32.6107001,103
10602110,39.9300079,32.6096456,72
10602112,39.96030289999999,32.5993271,331
10602120,39.9506881,32.5911719,163
10602121,39.9731272,32.6208137,250
10602122,39.989935,32.5734165,86
10602130,39.9614026,32.73072860000001,8
10602136,39.9548233,32.6181579,103
10602148,39.9292138,32.6218507,84
10602150,39.9931485,32.5811061,7
10602152,39.9470062,32.6362231,234
10602157,39.9931485,32.5811061,7
10602164,39.9472697,32.6656197,22
10602167,39.9287212,32.8766602,257
10602183,39.9219293,32.9011169,21
10602186,39.9728547,32.6418745,17
10602188,39.96502770000001,32.7830574,149
10602191,39.9692933,32.5882542,48
10602197,40.009416,32.5181309,27
10602204,39.9588183,32.5898104,270
10602208,39.950317,32.6456517,58
10602226,39.9974065,32.8652865,121
10602231,39.9575657,32.5872852,135
10602232,39.9723539,32.5705549,248
10602234,39.9514045,32.5768982,165
10602235,39.9580916,32.5692887,78
10602239,39.9810747,32.6062613,140
10602247,39.9555847,32.5749205,109
10602253,39.9973106,32.8156088,130
10602275,40.00703000000001,32.520004,51
10602278,39.9407354,32.6456192,101
10602296,39.9661588,32.5926133,71
10602297,39.9428679,32.5717255,96
10602299,40.0204805,32.5344456,12
10602303,39.9708902,32.5697766,248
10602305,39.9435717,32.6169739,98
10602308,39.9432221,32.5894992,226
10602309,40.0077661,32.5125662,27
10602311,39.9692699,32.5807963,48
10602323,40.015192,32.534674,34
10602324,39.964673,32.7002908,94
10602334,39.95954,32.59723,331
10602336,39.96069490000001,32.5867944,270
10602337,39.9421708,32.6129512,98
10602338,40.0207538,32.5207201,65
10602342,39.952232,32.6328179,162
10602353,39.9169313,32.8588117,187
10602358,39.99199,32.7317494,330
10602359,39.96974910000001,32.6410577,17
10602376,39.95261600000001,32.584084,277
10602418,39.8881985,32.8919214,114
10602426,40.01350679999999,32.5149207,5
10602429,40.0087476,32.8488548,4
10602431,40.010361,32.53052,112
10602440,39.977047,32.622689,250
10602444,39.9510224,32.6340602,212
10602448,39.947879,32.562838,141
10602461,40.007321,32.522207,51
10602466,40.023113,32.8587175,188
10602473,39.9928118,32.6109648,127
